Name,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,TotalReuse
BBa_K223008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K290001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K290002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K371035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K371036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I761011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I761012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I761010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I737014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I761013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I733006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I722016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I714077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I746001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I746008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I746101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I746107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I751111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I751112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K137119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K137120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K137121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K137122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K137123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K117004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K117006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K117007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K143063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K109201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K101014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K101015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K150003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K150004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K132028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I751310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I751311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I759030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I759031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I723021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I723022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I723140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I723023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I723142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I723026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I723027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I718009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I718010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I718012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I718013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I718015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I723030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J45900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I721009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J24804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J24805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I20279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_P2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_P20020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I8530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K091125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K091129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K091130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K091185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K100004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K100005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K100006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K100007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K077050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K137103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K137104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K115035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K145274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K079000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K079005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K079008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K336061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K373002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K390064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K143066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K098996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J24815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J24816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K121098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K121097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K101016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K143073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K082019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K082015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K082016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K156021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K156022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K156023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K142202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K142203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K142204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K142205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K142206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K142207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K142041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K142048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K127002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K127004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K127005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K127006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K090402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K156031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K156032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K156033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K156034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K136070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K116659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K152005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K152011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K112809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J24818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J24819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J24820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J24821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M11077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M11079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I717012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K199013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K223021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I712672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K133083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
